IngredientId,IngredientName,IngredientTypeEN,Calories,Energy,Fat,SaturatedFat,Carbohydrate,Sugars,Fibre,Protein,Salt,Liquid,Mass,Small,Medium,Large
0,Beans - balor - ends trimmed - raw,0,23,98,0.1,0,3.0,2.4,0,2.7,2.5,FALSE,0,0,0,0
0,Beans - blackeye - whole - dried - boiled in unsalted water,0,116,494,0.7,0.20,19.9,1.1,0,8.8,12.5,FALSE,0,0,0,0
0,Beans - blackeye - whole - dried - raw,0,311,1324,1.6,0.50,54.1,2.9,0,23.5,40,FALSE,0,0,0,0
0,Beans - broad - dried - raw,0,245,1041,2.1,0.30,32.5,5.9,0,26.1,27.5,FALSE,0,0,0,0
0,Beans - broad - whole - boiled in unsalted water,0,91,387,1,0.13,12.3,1.1,0,9,5,FALSE,0,0,0,0
0,Beans - broad - whole - raw,0,59,247,1.0,0.10,7.2,1.3,0,5.7,2.5,FALSE,0,0,0,0
0,Beans - butter - canned - re-heated - drained,0,77,327,0.5,0.10,13.0,1.1,0,5.9,0,FALSE,0,0,0,0
0,Beans - butter - dried - boiled in unsalted water,0,105,447,1.1,0.18,16.8,1.4,0,8.1,0,FALSE,0,0,0,0
0,Beans - butter - dried - raw,0,290,1234,1.7,0.40,52.9,3.6,0,19.1,100,FALSE,0,0,0,0
0,Beans - cannellini - canned - re-heated - drained,0,104,443,1.6,0.27,15.9,0.7,0,7.6,17.5,FALSE,0,0,0,0
0,Beans - chick peas - canned - re-heated - drained,0,129,547,3,0.29,18.3,0.7,0,8.4,2.5,FALSE,0,0,0,0
0,Beans - chick peas - Kabuli - split - dried - boiled in unsalted water,0,114,484,2.0,0.20,17.4,1.0,0,7.7,12.5,FALSE,0,0,0,0
0,Beans - chick peas - Kabuli - split - dried - raw,0,325,1379,5.4,0.50,49.6,2.6,0,22.7,97.5,FALSE,0,0,0,0
0,Beans - chick peas - Kabuli - whole - dried - boiled in unsalted water,0,129,547,3,0.29,18.3,0.7,0,8.4,2.5,FALSE,0,0,0,0
0,Beans - chick peas - Kabuli - whole - dried - raw,0,320,1355,5.4,0.50,49.6,2.6,0,21.3,97.5,FALSE,0,0,0,0
0,Beans - cluster - raw,0,23,96,0.1,0,3.0,2.9,0,2.6,2.5,FALSE,0,0,0,0
0,Beans - edamame - frozen - boiled in unsalted water,0,142,593,7.6,0.85,6.5,2.6,0,12.2,12.5,FALSE,0,0,0,0
0,Beans - green - boiled in unsalted water,0,26,108,0.3,0.06,4.0,3.0,0,2.1,0,FALSE,0,0,0,0
0,Beans - green - raw,0,24,102,0.4,0.08,3.1,2.2,0,2.1,0,FALSE,0,0,0,0
